comment_id,sentiment,sentiment_score
UgxmKTRGkdlWPNpmTw54AaABAg.A_xbr4vZnVdA_xgf47SAbs,neutral,0.8702681064605713
UgxmKTRGkdlWPNpmTw54AaABAg.A_xbr4vZnVdA_xh404FBmb,negative,0.8128063082695007
UgxmKTRGkdlWPNpmTw54AaABAg.A_xbr4vZnVdA_xh9g2_8HF,negative,0.8106566071510315
UgxmKTRGkdlWPNpmTw54AaABAg.A_xbr4vZnVdA_xjXtisO55,neutral,0.6001448035240173
UgxmKTRGkdlWPNpmTw54AaABAg.A_xbr4vZnVdA_yNu1VDR05,negative,0.8661084771156311
UgxhoVkpTeT_AB6Bcix4AaABAg,positive,0.5576979517936707
UgzBA3fhUFvozIMgE2Z4AaABAg,negative,0.7710561156272888
UgzBA3fhUFvozIMgE2Z4AaABAg.A_xbq3_CYAAA_xd2SDkIg4,neutral,0.6008405089378357
UgzBA3fhUFvozIMgE2Z4AaABAg.A_xbq3_CYAAA_xd59FEC_R,negative,0.4981231987476349
UgzBA3fhUFvozIMgE2Z4AaABAg.A_xbq3_CYAAA_xecDpiuOg,negative,0.8163880109786987
UgzBA3fhUFvozIMgE2Z4AaABAg.A_xbq3_CYAAA_yQQm7o3da,neutral,0.3659768402576446
Ugwzcwf2PF-3cUDNkvJ4AaABAg,neutral,0.8032755255699158
Ugwzcwf2PF-3cUDNkvJ4AaABAg.A_xbnmWO3j4A_xcaDevPDc,neutral,0.4339196681976318
Ugwzcwf2PF-3cUDNkvJ4AaABAg.A_xbnmWO3j4A_xcaohT_Ta,negative,0.5889211297035217
UgwPU8gOA02fXdr_1w94AaABAg,negative,0.7416058778762817
UgwBTSYyIV_4QyDyoCp4AaABAg,neutral,0.7858119010925293
UgwBTSYyIV_4QyDyoCp4AaABAg.A_xbkbcH1ggA_xbo6O_bbS,neutral,0.6210185289382935
UgzlisnQHREUvvNDpmZ4AaABAg,negative,0.9530306458473206
Ugwug_n-60v_OJ9_AJx4AaABAg,negative,0.7680245637893677
Ugwzr50G-wlmef3YbHR4AaABAg,negative,0.8188248872756958
Ugxb1WLr__Nbxbx8XqB4AaABAg,neutral,0.9052515029907228
UgxlsB2iFcmzxxZBOrd4AaABAg,positive,0.8490734696388245
UgwVoVu0so_GeZoI9Yx4AaABAg,negative,0.394081562757492
Ugys5aLmw-fu4jxaTy54AaABAg,neutral,0.5174780488014221
UgwxAkfRSoCKEoCSisl4AaABAg,negative,0.4601048529148102
UgyymAfMrbH1dn8eW1V4AaABAg,negative,0.4601048529148102
UgyJgsc7PxIMtvrs-FF4AaABAg,negative,0.4601048529148102
Ugxf8ojk5Iy8rN2PkkV4AaABAg,positive,0.9285933971405028
Ugytz8RGkcRere4dp_t4AaABAg,negative,0.5494152307510376
UgwWHyRwqDYH69c_I0R4AaABAg,positive,0.6980528235435486
UgwSp0_5cwnhHJSvTIF4AaABAg,positive,0.4187141358852386
UgwOIfAMqz5Q78Bb4Qh4AaABAg,negative,0.7919629812240601
Ugz4jm_Ex6KjJwfQv_Z4AaABAg,positive,0.6325931549072266
Ugw-_T04c-1nIkOKZfZ4AaABAg,negative,0.8953071236610413
Ugwki_r5UbRwWBNAZPl4AaABAg,positive,0.5795311331748962
UgwppIMQ8bRQUgzBEdh4AaABAg,negative,0.9417858719825744
UgwppIMQ8bRQUgzBEdh4AaABAg.A_xSjMWgs4QA_xVRjsoRBn,neutral,0.8692584037780762
UgwppIMQ8bRQUgzBEdh4AaABAg.A_xSjMWgs4QAaG2SqwaWBI,negative,0.6222147941589355
Ugwi0JIWkz3D8VMK8J94AaABAg,neutral,0.8507616519927979
Ugw3Hxppc8az2LrOss54AaABAg,negative,0.7049542665481567
Ugx5llkYPeA-rHX7Id14AaABAg,negative,0.9437978267669678
Ugx3CXyV__Sx_J1gKSd4AaABAg,negative,0.9471343755722046
UgxTv9ofQeLEGm3vr6N4AaABAg,neutral,0.5353922843933105
UgyJhnwHQOLloHevhop4AaABAg,neutral,0.8209485411643982
UgyMfgdy2-vraM8D2WV4AaABAg,negative,0.8788958191871643
UgwCLQWgdUuPzlWEm5l4AaABAg,positive,0.7876412868499756
UgyQcz5k4t4BxwB0lGd4AaABAg,negative,0.5064533352851868
Ugyn8oQAs1n-q0TJ1Ft4AaABAg,negative,0.9381967782974244
UgyLvAuzxM46Ieb7CH94AaABAg,negative,0.9484602212905884
Ugxonlr_7YhYi1-Ul4h4AaABAg,negative,0.6803041696548462
Ugz22awpT0gZvuk_vFh4AaABAg,negative,0.6761500835418701
UgzMqv1PcR20FDsOpsd4AaABAg,positive,0.4303786754608154
UgxZ-2EsN6KAppfCuOd4AaABAg,neutral,0.776626467704773
UgzNgmDF9AbLo8k3I0d4AaABAg,neutral,0.8964018225669861
UgzSzv2rVhwvi9Pv83Z4AaABAg,neutral,0.5678308010101318
Ugz7a5FdiOZ7BG7qjnd4AaABAg,negative,0.5773485898971558
UgyIDDG6RR8aBCiB9d54AaABAg,positive,0.4425455629825592
UgwKqjLd-_F0NEOoU4x4AaABAg,negative,0.567982017993927
Ugz9u2WxZ24rcyrJwMt4AaABAg,negative,0.9639331698417664
UgyWabD7icYFHZTcBid4AaABAg,negative,0.8941788077354431
Ugzj4NrpzwEHTzPt-Vp4AaABAg,negative,0.9441186785697936
UgzNP-Q16IseYWyB47V4AaABAg,negative,0.9237797856330872
UgwIz0smzweKHEDUWXN4AaABAg,negative,0.5382795333862305
UgwuLZ3skGtprXnrds14AaABAg,negative,0.6473778486251831
Ugy4vkurQ41FlF6YWZ14AaABAg,negative,0.6204898953437805
Ugx0_RuQMob7jautw3x4AaABAg,negative,0.4482577741146087
UgzZCNLqX0ZazYABLdZ4AaABAg,positive,0.5001802444458008
Ugw5Kqo0BVHTOeZt8LF4AaABAg,positive,0.4990184605121612
UgxbtAQE00h14Hr9TI94AaABAg,negative,0.922253429889679
UgyxuF-_4C-XAuoxEot4AaABAg,negative,0.8995855450630188
UgzwPh-l7LSHdSNWi5B4AaABAg,negative,0.7586957812309265
UgySM3jOIqcwCKDsG8Z4AaABAg,positive,0.8114073872566223
UgyEfXQtGYr5LtvTRHp4AaABAg,neutral,0.5324021577835083
UgwDgPM_FIW_NrJfV6N4AaABAg,negative,0.9266372323036194
UgwPiNGtSMWbpt5dXdR4AaABAg,neutral,0.5070890784263611
UgwPiNGtSMWbpt5dXdR4AaABAg.A_xOs5q0skZAaESDmsc3mi,negative,0.8475266098976135
UgwaHZmDFXv-NlrOKHx4AaABAg,negative,0.9478976726531982
UgwBPSEYoYGnxKEO2yJ4AaABAg,neutral,0.5211431980133057
Ugw9mxCirlDy4mESweR4AaABAg,neutral,0.3982586562633514
Ugxn35Zc8TjUnw0ZRJd4AaABAg,negative,0.9181728363037108
Ugy01OKzZKyX9GHbeDV4AaABAg,negative,0.7753337621688843
Ugy01OKzZKyX9GHbeDV4AaABAg.A_xOnU12ev2A_xPrAerBAG,neutral,0.4914256930351257
Ugw4k1yiS04teQwbZH94AaABAg,negative,0.9075859189033508
UgxyH7Onz1tGTBoYiYZ4AaABAg,neutral,0.5353923439979553
UgyHnF_dczp2XAUvs8B4AaABAg,negative,0.5741531848907471
UgzG6dbN6aw1r4SOuaR4AaABAg,negative,0.4601048529148102
UgyQWndyAt_KlsnlCNp4AaABAg,neutral,0.7668597102165222
Ugy-3XhWCPJt7SzLPJ94AaABAg,negative,0.8541985154151917
UgwlQw_BbY2Ki5X9-JV4AaABAg,negative,0.9542607069015504
Ugxi9alNsbIRSORhIFV4AaABAg,neutral,0.7350938320159912
UgwxAcYWkiXQrJXeOvp4AaABAg,neutral,0.6445772647857666
UgyarTVUyktYFleN8oJ4AaABAg,neutral,0.5989764928817749
Ugw-fpUBPOOSuZFkm7N4AaABAg,neutral,0.7364651560783386
UgyjldR1nJXL-jPAJOF4AaABAg,negative,0.954480230808258
UgzpxMJOs8hi9u40cz94AaABAg,positive,0.8921087980270386
UgxCeqGsTNeDvL_WGI14AaABAg,neutral,0.4851812422275543
UgwrlM6T7554eKphxwJ4AaABAg,neutral,0.5353922843933105
UgzTuSKpDNkR16ThXAN4AaABAg,neutral,0.3500962853431701
UgzC7WVQ_nktdvYgYlJ4AaABAg,negative,0.7612503170967102
UgxaIklzNZFbkUCF9et4AaABAg,negative,0.7525761127471924
UgxTqoTJUgvxy7KJSG54AaABAg,negative,0.9501750469207764
UgxidNLCp7J4l4fmNnd4AaABAg,neutral,0.6910944581031799
UgzgoAI63BwasyafT0l4AaABAg,negative,0.7692315578460693
UgywtDO96e4kSNRNyCJ4AaABAg,negative,0.8216046094894409
Ugz2amCFi_Se2KD6iJ14AaABAg,neutral,0.4031784832477569
Ugyl3hrkX2CRslDg26F4AaABAg,neutral,0.5068865418434143
Ugyl3hrkX2CRslDg26F4AaABAg.A_xOS5qdbutA_xPVShFvdN,neutral,0.4319827854633331
UgxhNlkNUpE7KcuAfrl4AaABAg,negative,0.809933602809906
UgwiQZjQX7JaiSmRzLh4AaABAg,neutral,0.4694888591766357
Ugyg1hC9SxwC3zI6YhR4AaABAg,positive,0.6590044498443604
Ugxtq_MnNRIkTJCT8bJ4AaABAg,negative,0.9365611672401428
Ugy7MxPwmO9ssgyXVLt4AaABAg,negative,0.8901684284210205
UgzFcPDeZ3YgKc_l6gt4AaABAg,neutral,0.5213396549224854
UgzMIGlfj3UuCdEuorF4AaABAg,neutral,0.4258025884628296
UgzwReHnPVDptOEfjVp4AaABAg,neutral,0.5353922843933105
Ugxzw2950c9znTKnqGZ4AaABAg,negative,0.9399098753929138
UgzqiPoiXbtPZWGqWPN4AaABAg,negative,0.8857095241546631
UgwEYuxCWqv_ayUudyV4AaABAg,negative,0.9443559050559998
UgxIkGfzuo8z53UmL2x4AaABAg,negative,0.6546549201011658
UgwLtteNfjDshwIbLkF4AaABAg,neutral,0.4635220170021057
Ugxo6Q2hYVF3XX-U87h4AaABAg,neutral,0.8225245475769043
UgwrwyvAyVgsGcUupeZ4AaABAg,negative,0.9212586283683776
UgyTtmqgGko1Hki2QAp4AaABAg,neutral,0.5085509419441223
Ugw_Oj9j7C4f7xwBKVR4AaABAg,neutral,0.8888089060783386
UgwRhHZCRQY2HVFST_54AaABAg,negative,0.6637662649154663
UgxXfKTB9c2JBbD4s114AaABAg,neutral,0.6741652488708496
UgyKPNQP0uHiyxgwEEh4AaABAg,negative,0.9452415704727172
UgyKPNQP0uHiyxgwEEh4AaABAg.A_xOINcPiZrA_xOZubgQc9,neutral,0.8824966549873352
UgyKPNQP0uHiyxgwEEh4AaABAg.A_xOINcPiZrA_xPE54ZWQH,negative,0.924317479133606
UgzBppqRxsG1ItrHTZF4AaABAg,negative,0.9549694061279296
Ugycxbhc0l9Bz1CbF4R4AaABAg,negative,0.8065910339355469
UgwnopR3QfHMSlHYfXV4AaABAg,negative,0.9302663803100586
UgyCM_TArSU5v2ZTp294AaABAg,neutral,0.4258025884628296
UgzTV2iF9Ios6_-ZjaV4AaABAg,neutral,0.3941403329372406
UgyoAiuJMGp0sydgcgt4AaABAg,negative,0.9481697082519532
UgyoAiuJMGp0sydgcgt4AaABAg.A_xOFT7jVGwA_xOUnhmHfg,negative,0.9499441385269164
UgyUuuCUaB_M-isSfux4AaABAg,neutral,0.4124157130718231
UgxmJAcNzVrPbeurq2B4AaABAg,positive,0.6043705940246582
UgwaLQllbXmCmNnc6HV4AaABAg,neutral,0.4664523005485534
UgyaRP_jG3RvqD4fd5d4AaABAg,neutral,0.3757773637771606
Ugw-Xk9EEkeI4R5XTcx4AaABAg,positive,0.8486788868904114
Ugx3w5M9KfcuV3DRz554AaABAg,negative,0.9583374857902528
UgyMtU5x8Cx1ln1FOoR4AaABAg,positive,0.4944411814212799
UgzXqnk3t-X9oIL6CgV4AaABAg,negative,0.8529948592185974
UgyKo1W1DinCsyN5SR14AaABAg,negative,0.9446791410446168
UgxiLaHtQ5uoE_G_JFJ4AaABAg,negative,0.9641748070716858
UgysnbQt2UWHdd2TvXF4AaABAg,negative,0.9097525477409364
UgxJjC133hdol3hXrUJ4AaABAg,negative,0.4775739908218384
UgwRmV9zlcUSZXG2xzB4AaABAg,negative,0.5198173522949219
Ugwybr5fcqj1tRyVBIx4AaABAg,positive,0.780575692653656
Ugwuvilv9WLWS1BHSod4AaABAg,negative,0.723814070224762
Ugw0KQNCNhVm5TWjIFl4AaABAg,negative,0.920458734035492
UgyB4TvYy7QPzTLaCvN4AaABAg,negative,0.9600659608840942
UgwPeuWa09ExtxFcEzl4AaABAg,neutral,0.7963517904281616
Ugy-Ofzn6eaGeBqh7zB4AaABAg,neutral,0.5452759861946106
UgxC5ydojibfxs98TOx4AaABAg,positive,0.731497585773468
Ugz5gyEdOBJEgi04NYR4AaABAg,negative,0.9302173256874084
Ugxen3IJysQFAAJzi0B4AaABAg,negative,0.6953226327896118
UgyrihwXQK4eOOPc-d94AaABAg,positive,0.4492455124855041
UgxoHGhYfnSmt61BNyt4AaABAg,negative,0.513213038444519
UgxtTKdys5zBlUF6RMt4AaABAg,negative,0.6666243672370911
Ugzcgz3uPiSLsyh3j5F4AaABAg,positive,0.9255439043045044
UgyHwPrrJ6Dm8wbVjVl4AaABAg,negative,0.6993494033813477
UgyzY_WY03pov-3T0oB4AaABAg,negative,0.8928561210632324
Ugz_bnY7b7HR7xDX4sZ4AaABAg,neutral,0.5208601951599121
UgySPBOILG4vvCl_axN4AaABAg,negative,0.4765735268592834
UgxF9Ghl-O9lZdYo5LZ4AaABAg,negative,0.5361965298652649
UgxZNYKXeNSc6RHuc8N4AaABAg,neutral,0.3723325133323669
UgywfSSf8Td8NpSZGqd4AaABAg,negative,0.7067278027534485
Ugx4sg8eIgC1hHYy7EN4AaABAg,negative,0.7296770811080933
Ugz-sWSIaq58JCRGMdV4AaABAg,negative,0.8393235802650452
UgyfeF46l0y2grAWCPJ4AaABAg,positive,0.8413380980491638
Ugz8yAhi3g06edgnQR14AaABAg,negative,0.7493260502815247
UgxBz4y6pgCFMHLekv14AaABAg,negative,0.7161840200424194
UgyZlmSznrVQUYc29dB4AaABAg,negative,0.7958710193634033
Ugx6x0y-VhMPk5i93j94AaABAg,negative,0.9492127895355223
UgzMB_bFWI2Wb7HurC14AaABAg,negative,0.5712800025939941
Ugx15AOwntiBCC27K1l4AaABAg,negative,0.5045358538627625
UgyxJ0Z1KwWUj_BPsjN4AaABAg,negative,0.3652983605861664
UgytjDh_QaNuNPy2iHR4AaABAg,negative,0.9483120441436768
UgyLLb0wOh_-ZS4nR_V4AaABAg,neutral,0.6862642765045166
UgxuDE3YAAASx0Be1CB4AaABAg,positive,0.4522022604942322
UgzhxwNZLDxk6lnFKnl4AaABAg,neutral,0.6021683812141418
UgzZZ0z3DVhlcTpPtnF4AaABAg,negative,0.905676543712616
UgwzHk078JZ6EZz2Pmd4AaABAg,neutral,0.5583755970001221
UgwORece3uotjWyWAbh4AaABAg,negative,0.9435054659843444
UgwAqnlMzZys2vnsO7h4AaABAg,negative,0.9525611400604248
UgyJJBkJdlurMvM4u4l4AaABAg,negative,0.9622293710708618
UgxP6xfd5SgGdu2j61h4AaABAg,negative,0.6201291680335999
UgwZMqyOesxYSAqfaPt4AaABAg,negative,0.8974903225898743
UgxbcJ76Are92J9xnZ54AaABAg,neutral,0.383821964263916
UgzUzVVBw7zz6SKuS1x4AaABAg,neutral,0.5276870727539062
UgyZYH9yBbMfKLfApeN4AaABAg,neutral,0.5343008041381836
Ugxfb2RUZGgF9j5dujl4AaABAg,neutral,0.4055199027061462
Ugz6fx6IZUhuQ2nMN1R4AaABAg,negative,0.5403690934181213
UgzT3d7CpiYFBuHfIw94AaABAg,positive,0.7914859056472778
Ugy9orNHJewY3bSYUWF4AaABAg,negative,0.9279515743255616
UgzIb_bn3MLK1IuzG4B4AaABAg,negative,0.3590064942836761
UgwAT-9B-h5y3HO3MSd4AaABAg,negative,0.624523937702179
Ugzd673eO3O45OUW1RZ4AaABAg,negative,0.8276641368865967
Ugzx4rSpY-hIPEkZtwF4AaABAg,neutral,0.6420619487762451
Ugyg2LZNRoPahD17Vjp4AaABAg,neutral,0.5170873403549194
Ugy9tR18YUOHirWCHlB4AaABAg,negative,0.8765071034431458
UgxgWaa1azSIvquo_Id4AaABAg,negative,0.8696978688240051
Ugzf7LU32E1yuaKbVkl4AaABAg,negative,0.6006154417991638
UgzGo_P3bXj2MwO9-3d4AaABAg,neutral,0.6513839960098267
UgwbYrd4Kq2xoQHS1EZ4AaABAg,negative,0.9507694244384766
UgyRAjcnobTqp-15ZYR4AaABAg,positive,0.6482757925987244
UgwCVKe0QNhpJjGXUSd4AaABAg,negative,0.6825857758522034
UgxqNSGceRynJjIeMNR4AaABAg,negative,0.9145184755325316
UgwZCRK_iPmtBYmfZzx4AaABAg,negative,0.7935634851455688
UgzDFFceyJVPh7DsWNB4AaABAg,negative,0.8916314840316772
UgxXWKA9VOFh0v3_pNd4AaABAg,negative,0.77569180727005
UgytAysEqjuMCBcK06x4AaABAg,negative,0.8508573174476624
Ugx2Q_Uf0-XXcub44sN4AaABAg,negative,0.9367359280586244
UgyWgAV_MMz7Fa8Lw2V4AaABAg,negative,0.5775999426841736
Ugzt1UvjWt5b5iFsClx4AaABAg,positive,0.4000791311264038
Ugy1Q1KnzET8dORAbMx4AaABAg,neutral,0.4766121208667755
Ugxo4GWQRrT4Oo9hTV14AaABAg,negative,0.8996620178222656
UgwCYz_ixk9utRYdUS54AaABAg,negative,0.8757495880126953
UgwRcAzqdm4j1C2aQ-V4AaABAg,neutral,0.4948526918888092
UgzCyCFMGRNuv3trJBd4AaABAg,negative,0.9578148126602172
Ugz3JNFuSh819V_7DPh4AaABAg,positive,0.6524577736854553
UgzHDQtdY8MmsVccTPN4AaABAg,negative,0.9505958557128906
UgzapNhJYG1k3MDhIup4AaABAg,negative,0.7781131863594055
Ugw02SWJi8xVuzIvOs54AaABAg,neutral,0.4468104541301727
Ugyqj6d03DtfdyS52c54AaABAg,negative,0.9392815232276917
Ugxbr-wPb1hNH_24LHd4AaABAg,neutral,0.3948934972286224
UgwGzsH0XTz5Vj0xZuJ4AaABAg,positive,0.9267479181289672
UgzQsZaKbgMcHoNx2W14AaABAg,neutral,0.4852595329284668
Ugzo1To64DiBCeUR-Cp4AaABAg,negative,0.8562382459640503
UgyHsnUVqK5SbDqk1Tp4AaABAg,negative,0.4615078270435333
UgyLnLmpcX9Vr0-ilWx4AaABAg,negative,0.8399881720542908
Ugw7bMMDhzBXXZo-vbZ4AaABAg,negative,0.8334575891494751
Ugw8wolAa6yZyYC3WWl4AaABAg,negative,0.8892647624015808
Ugxm0cYO2yTr4CxA95N4AaABAg,negative,0.837086021900177
Ugy0vPTVKzRi9orxRtd4AaABAg,negative,0.8263063430786133
UgwazgenqF61t8fuM2F4AaABAg,neutral,0.707443118095398
UgwLMqIRZXuE5Z5u1uh4AaABAg,negative,0.8538772463798523
UgwLMqIRZXuE5Z5u1uh4AaABAg.Aa2omXiby3UAa3uBbOBwJf,negative,0.9556402564048768
UgyIYdAagS41x14gN_94AaABAg,positive,0.8858759999275208
UgzkRtEFG6YieE0MWW54AaABAg,negative,0.9506759643554688
UgzWz_ZItaPE4dy1-bl4AaABAg,neutral,0.7908233404159546
Ugy9YGbj5zSnvFW98gd4AaABAg,negative,0.95795339345932
Ugy4ONHhIt33xQT8poB4AaABAg,negative,0.4550074934959411
UgxTQwvqs6lfwNO0Ahx4AaABAg,negative,0.9499341249465942
UgyCGbEhlqxz-gU0lop4AaABAg,negative,0.9313304424285888
UgxZJKNvzHe2zhhg0nR4AaABAg,neutral,0.5522156953811646
Ugz6vllbDIC211mjqWF4AaABAg,negative,0.8947126269340515
UgyGHrFuLVOY5Z4ze9V4AaABAg,neutral,0.6845414638519287
UgzvSvMns7RIONpVrIB4AaABAg,negative,0.9230955839157104
UgwfNfCcmUKSinvcNk14AaABAg,negative,0.8686001896858215
Ugx4lhUlmKdSLXHUng54AaABAg,neutral,0.5711337327957153
UgyM2XWmj_CBU3CwQGJ4AaABAg,neutral,0.4979701042175293
Ugzn4zfY3zOS9QXwLJl4AaABAg,negative,0.8952115178108215
UgxXrKIARSQmL5BRFSJ4AaABAg,negative,0.936588704586029
UgwPQFHGen6UzlkoSXd4AaABAg,negative,0.9391803741455078
UgwLs7hOI2zbPjyZ97d4AaABAg,negative,0.7173829674720764
UgxRiAZySxVj6UBpH_p4AaABAg,negative,0.7693232893943787
UgzxxO088tiFtJpIaCt4AaABAg,negative,0.9444513320922852
UgwCjoLbWMRU3UYEt514AaABAg,negative,0.8060601353645325
UgzycmNVmIXuRoWgLyp4AaABAg,positive,0.7027888894081116
Ugy373ewGENBpMLyrrJ4AaABAg,neutral,0.484171599149704
Ugxfya09eGBSB75eWZp4AaABAg,neutral,0.7133263945579529
UgzzkO_-74F8xw6j4LZ4AaABAg,positive,0.6313394904136658
UgyXQIfoEERSIfst3DF4AaABAg,negative,0.9073150753974916
Ugz4CSHkkWV8zgA8RBt4AaABAg,negative,0.9578779935836792
UgwPUIsVoevVkLWezyV4AaABAg,negative,0.8099525570869446
Ugz9vPrTo-8eonQAda94AaABAg,neutral,0.5643927454948425
UgzX0i8dOnZJw-h7q-l4AaABAg,negative,0.8826352953910828
UgyeAlnzVLW10sZuwMZ4AaABAg,negative,0.8262113332748413
Ugyt5Uyds4b4Wmo_2vd4AaABAg,negative,0.953410267829895
Ugwa0f_gwzfGpKkvtw14AaABAg,negative,0.9545494318008424
Ugy_1F3m0eJXq8CjFMl4AaABAg,negative,0.9525458216667176
Ugwoom81KQDyfyRs6314AaABAg,negative,0.9343700408935548
UgzrCC4A0s1pLsQRTmx4AaABAg,negative,0.8043689131736755
Ugy9eaJ63y9MQ3Y-DZN4AaABAg,negative,0.9166869521141052
Ugy9eaJ63y9MQ3Y-DZN4AaABAg.Aa1MC4PFRmJAa3uUwmUt1h,negative,0.950738251209259
UgzxDHntalr4WEWCsZp4AaABAg,neutral,0.535958468914032
UgxQW7jDIjhlWpCQQQJ4AaABAg,positive,0.8596928715705872
UgyiilTsezfNeSJ0HDp4AaABAg,negative,0.8050594329833984
UgwgHMqT26PSPwVgnWR4AaABAg,negative,0.9292483925819396
UgxnkT0c6B9ykGAA9154AaABAg,positive,0.3944709300994873
UgzLy9t5KpAqQXAj5nB4AaABAg,negative,0.9308138489723206
UgyGttQ_xyR_al5hNS54AaABAg,negative,0.9388633370399476
UgwOTcRbHtQMpUh3PAZ4AaABAg,neutral,0.6200483441352844
UgwE5ZOYlQOlsII0ozt4AaABAg,positive,0.7228172421455383
UgwqiS2RuQvFMIYKvJB4AaABAg,negative,0.9595636129379272
UgzB0LBilHwyfqW4CE94AaABAg,negative,0.9375165104866028
UgzNrMss-ONfwVIxHxd4AaABAg,negative,0.9296903610229492
UgzjhNdNpFFf0gdMQ294AaABAg,negative,0.9120453000068665
UgwlixjL1K7oyO8co694AaABAg,negative,0.881499171257019
UgxEXT6_KjQtPApPrXd4AaABAg,neutral,0.4216907322406769
UgwudesBoemApRPgxOZ4AaABAg,negative,0.4942213594913482
UgxD-lR1DwQEY_r0i7B4AaABAg,negative,0.877447247505188
Ugz6ulktKC0XuQET9vR4AaABAg,negative,0.903982937335968
UgzdkYSw_Fy-xgS3KlR4AaABAg,negative,0.9431576132774352
UgwgQlwpqRBtFfBB7Kx4AaABAg,negative,0.9473918080329896
Ugzy-yPv_sPHETDOBF94AaABAg,positive,0.773047149181366
UgyxgZ2dRrnVJO90Zbd4AaABAg,negative,0.7305938005447388
UgzcZIqGFzA7MI4f5pN4AaABAg,negative,0.5649154186248779
UgyW4YXp-UMT6rJyupZ4AaABAg,neutral,0.7863223552703857
UgycRUa8Fo0PDcmpBlp4AaABAg,negative,0.8814200162887573
UgwWPPUY6GOM2psFgRx4AaABAg,positive,0.7289255857467651
UgyJ-FTBXuouV_EIvfZ4AaABAg,negative,0.8593651652336121
UgyXrWyUpdz0fY9BMv54AaABAg,negative,0.8558642268180847
UgzxvlLfce2uYfo3bjN4AaABAg,negative,0.9434347748756408
UgyNeTX0lzaqUGDo0Kh4AaABAg,positive,0.9029911160469056
UgxISYTmqSDArlTUCJx4AaABAg,negative,0.9096355438232422
UgxeNbUzMCHn7eHifEV4AaABAg,negative,0.8275691866874695
Ugy5mqrecj7Ta5haes54AaABAg,negative,0.6366468071937561
UgwCeVzPvpm-NKEr9_Z4AaABAg,negative,0.7236222624778748
UgydGhW1XgVXFKPjwRh4AaABAg,negative,0.8458381295204163
Ugwj_tKRwDUoNZOZvpZ4AaABAg,negative,0.6181906461715698
UgxQj60uxWTva9fTZDx4AaABAg,negative,0.8702489137649536
UgzPD7JUf4Ut0ODCnYF4AaABAg,neutral,0.5547682046890259
UgzV_Y-1WqmuxAFT3PR4AaABAg,negative,0.6875457167625427
Ugyojb1TuAbyH0Gfhgp4AaABAg,negative,0.9462447166442872
UgxVoIVRjVuN37Ehjzd4AaABAg,negative,0.9403840899467468
Ugx2Cnk8_VhCm55EIBN4AaABAg,negative,0.910094439983368
UgwCVftvFnIiHWuq7DB4AaABAg,negative,0.5812132358551025
UgwXLfbwOZhfkZWGlzF4AaABAg,negative,0.9037317633628844
UgxfdbF0ViCZ5KPTtdp4AaABAg,negative,0.9184407591819764
UgzeSns0zpkD03uDkXF4AaABAg,negative,0.9462922215461732
UgwYPAM9yNAr2ZYHPfJ4AaABAg,negative,0.9619899392127992
UgxSqDaj7oVNTD-YhBh4AaABAg,negative,0.929553747177124
Ugzdz7y6ZOSlPxLYVx94AaABAg,negative,0.7163487672805786
UgyXcpSYgvHReyVVZN14AaABAg,negative,0.6438494324684143
UgzIcm4_SELIHmKWJ8h4AaABAg,negative,0.9566650986671448
Ugy2NKc84ADeepiDKtl4AaABAg,positive,0.846206545829773
Ugyu3ToofKLsvW3GwE94AaABAg,negative,0.8579697012901306
UgzrUyuSu3YTC7bN1kp4AaABAg,negative,0.7726165056228638
UgxFgcgx4Hw9XnIk6FF4AaABAg,positive,0.9068857431411744
Ugy6x1NDl1C8e-0F2fN4AaABAg,neutral,0.5688381195068359
UgydGUoZ4zWMsiZFdeR4AaABAg,neutral,0.644936203956604
UgxUqllfBbnydNg4fAx4AaABAg,negative,0.5251928567886353
UgxKmAcQjiid6RmPCBR4AaABAg,negative,0.5637341141700745
UgxFmM-65h6xuDjuvHp4AaABAg,negative,0.9424607753753662
UgwCuoA3cZjmEiGdIQ14AaABAg,negative,0.7726446390151978
UgxKmkTc4hKh7c-XAx14AaABAg,negative,0.7367403507232666
UgxEEzuAvefh-CBDZZR4AaABAg,negative,0.9257448315620422
UgyLOz0gqmmGcTRfrER4AaABAg,negative,0.6292297840118408
Ugxt6qRylj9gmikY5rR4AaABAg,negative,0.8874884247779846
UgzEhk-vVcEL_zSsKBJ4AaABAg,negative,0.9416013956069946
Ugxtwq4jjrnYk8Pfc7F4AaABAg,negative,0.5459439158439636
UgzUnpavMix7GRSixwZ4AaABAg,negative,0.5818697810173035
Ugy3LaEdXxr5y1IQqVN4AaABAg,negative,0.9420555233955384
UgwliOMR3JXXoLV5zSd4AaABAg,positive,0.8494292497634888
Ugxeny7mFNKTAvVFGCp4AaABAg,positive,0.5910061001777649
UgyK0s8Ptdi0dJRc2DB4AaABAg,neutral,0.5728557705879211
UgwewK5j2glxV6XBjn14AaABAg,negative,0.7754300236701965
UgzC3wgW1rPzdNEz6FZ4AaABAg,positive,0.8803889155387878
Ugw3zTflXcLk7IG1Yxp4AaABAg,negative,0.9417433142662048
UgwnQKloKzebY7eud0V4AaABAg,positive,0.8043151497840881
Ugz1nZl--vyjbJiEODx4AaABAg,negative,0.8911936283111572
UgwIhvt7XwHvmEIYuSp4AaABAg,neutral,0.6659961938858032
UgyuzVrTsCdJgIkxp0Z4AaABAg,neutral,0.7275621294975281
